product_id,product_name,category,sub_category,supplier_name,defect_flag
5972,aLIAs  ,hOmE   ,tqbLe  ,Sahni Group,N
3969,vxLUPtas   ,OffIce ,cHAIr   ,"Barman, Dara and Venkatesh",
3241,quasi   ,oFficE   ,lAMP  ,"Joshi, Luthra and Bhandari",Y
6838,aSpeRnAtuR  ,HomE  ,bed   ,Nayak-Loyal,Y
6587,cOMMoDi ,OFfIcE  ,SOFA,Devan-Modi,N
8128,IpSA ,KdtchEn   ,TxblE,Sengupta-Murty,
8364,DOlore  ,OutDOor ,TAbLe  ,Prashad Ltd,N
9231,rEiCiEnDIs   ,OUTdOoR ,tABLe  ,"Tailor, Kamdar and Lala",0
8235,SimiliqUe ,KITCHEN  ,llmp ,Amble and Sons,0
7795,qUAsi,offiCe   ,LaMp   ,Jani Inc,0
8958,aNImI ,HoME,bwD ,"Din, Parmer and Sinha",0
9531,AuTem ,oUtdOOR   ,dEsK,Luthra-Vaidya,
8140,RAtIONE ,hOME,cHAir   ,Ram Ltd,0
1036,temporA ,offICe   ,TaBLE,Sahni and Sons,Y
9854,IlLo  ,HOMe,bed ,Mitter PLC,
2958,miNIMA  ,HOmE,desk ,Chaudhry-Banerjee,0
4934,dnCIMUS   ,OUtDoOr,CHair   ,Loyal LLC,1
5971,AePErnATur,Hsme  ,LAmp  ,Doshi-Sahni,
1583,NeqUe   ,oUTdOOr  ,DEsK  ,"Chandran, Thakur and Koshy",1
8116,cOnseqUaTUr  ,HoME,TvBLe   ,Baria Ltd,Y
6520,FaCILis   ,OffiCe  ,cyAir,Anne LLC,Y
6676,neMo ,ofFICE   ,desk ,Warrior PLC,N
7459,NEque   ,kITCHeN ,LAmP   ,Bava-Om,
2485,siMiLiquE  ,kiTchEN   ,DESK,Sastry-Palan,Y
7160,IUsTO   ,hoMe  ,deSK  ,Master-Barad,N
7389,IPSA ,oFfiCe  ,Sxfa ,Mammen-Desai,
9110,QUAsi   ,KiTCHeN  ,Cvair  ,Apte LLC,
2418,DeseruNt ,knTCHEN   ,tablE ,"Ranganathan, Deo and Dugar",
7012,EX   ,KitcHeN ,TAblE,Majumdar-Rao,
4682,trMPORIbuS   ,KiTChEn  ,cHAIR,"Atwal, Gour and Ramachandran",N
1369,exErcitATiONEM ,hOmE ,beD,Chadha-Panchal,
6981,hmRum   ,kiTCHeN  ,lAmp ,Badal and Sons,
3706,hIC,HoMe   ,beD,Bains-Borra,0
3468,nATUs   ,home ,TabLe,"Master, Sidhu and Narain",Y
6850,veRITATiS ,outDOOR ,CHaIR   ,Gole Inc,N
8728,ipsa   ,oFFIcE  ,Bed   ,Bawa Inc,1
3137,LAbOrioSAm  ,HOmE ,BeD  ,Karnik-Purohit,1
1290,LibeRo ,kiTcHEN,LAMp  ,Dhawan Group,0
4857,fAcILIs ,KITCHEN  ,Table ,"Ahuja, Pandit and Anand",
1811,rECUSaNdAE   ,OffICE,TaBLE,Sarna Inc,0
9158,eaRUm,OuTdoOr  ,LnMP  ,Raghavan PLC,0
7633,pAriAtUR ,hoME   ,dEsk,"Barad, Sridhar and Dara",
7636,EX,hOme  ,Bld  ,Sarin-Ghosh,N
2788,MiNiMA   ,OffIce ,lamp,Shetty and Sons,0
2522,QUideM   ,kItcHeN  ,taBLE   ,"Pai, Vig and Mander",0
9147,saepe  ,ouTDoor ,tAblE  ,Swamy-Sibal,1
7067,MaGnAM   ,OFFiCE   ,chaIR,"Majumdar, Om and Toor",
3654,Ipsum ,hoME,sOfA ,Doctor and Sons,N
1107,ERror,kITCheN   ,TaBLe   ,Saran-Boase,
4475,RepeLlendus ,homE ,beD   ,Edwin-Ranganathan,
4356,MinImA  ,home ,lAMp,Divan-Taneja,
1059,AccUsanTiUM  ,KiTcHen ,DvSk ,"Sankaran, Pall and Raja",
4329,ErrOR   ,KITchEn ,CHAIr,"Prabhakar, Hayre and Krishnamurthy",0
5940,IUre ,KitchEn,laMP,"Narayan, Chokshi and Saxena",0
3971,DolOrES  ,osTdoor   ,TAblE,"Shukla, Lala and Bhatti",
8729,coRRUPti,OUTdOor   ,tABlE,Bhandari Group,
1918,iD   ,kItcHeN  ,chaIR  ,"Tandon, Balay and Kant",0
9907,TEmpORa ,kITchEN  ,DeSK ,Dugar LLC,Y
1644,REpUdIANdae,oFfICe,deSk  ,Butala-Halder,0
8598,iLlo ,kItChEn,DeSK  ,Murthy-Sood,1
7934,Et   ,OUtDoOr ,TABle  ,Roy and Sons,
9094,COmmODI   ,kITChen ,sOFA   ,"Sandal, Kata and Wali",1
9290,quae   ,offIcE  ,SOFa  ,Nagi-Pau,1
7727,fuGa   ,OfFiCe,TablE   ,Karnik and Sons,0
6204,QuOS,oUtDOOr  ,tAbLe   ,"Mangat, Dhawan and Wason",0
4970,At,KitCHen  ,LAMp,Bhat Ltd,
7257,ASpeRNATUr,hOMe   ,cHAiR  ,"Ravel, Dash and Seth",N
6201,FAcilIS ,hcMe  ,sxfa,Munshi-Vohra,
8956,aLIqUam,kptCheN ,Lbmp ,Uppal PLC,Y
8835,mmNIMa,OutdoOr   ,BED   ,Ganesh and Sons,
1966,recuSanDae ,HOmE,cHAIR ,"Sood, Iyer and Baria",
2246,QuIdEM ,HomE,Chair  ,Kar-Butala,N
5524,ut  ,OFficE  ,sOFA ,Sarin and Sons,
5187,MfNUS  ,HoME  ,chair  ,Nanda-Varma,
5491,AUT ,HomE  ,cHair ,Tak LLC,0
2986,qUAErat  ,OUTDOor,LAMP,Rout-Bahl,0
3717,ExErcitaTiONEm  ,HOME   ,bed   ,Korpal and Sons,N
1277,ADIpisCI   ,oFfICE  ,DeSk  ,Chadha-Oommen,
3615,VoLuptatUM ,Home  ,LAMp,"Peri, Magar and Sani",1
2996,Autem  ,OFfICE  ,chAir ,"Ramesh, Sule and Sankaran",
9087,QUiBuSdAm,oFFiCe ,LwMp,"Bera, Sahni and Atwal",1
7621,IUre  ,hOME ,dESK,Banik-Chandran,1
9662,CUPiDITaTe   ,hOME,tABLE ,Korpal-Purohit,N
6473,rePreHeNDerIt   ,KITCHEN  ,sOFa  ,"Nagar, Sodhi and Badami",
9445,ut  ,kITcHen,DEsk  ,Bala LLC,Y
4148,Eius,HomE ,tAblE  ,Narayanan-Murthy,1
2563,ArcHiTECTO  ,HoMe  ,dESk   ,Kari Inc,1
2064,enIgEndI ,KitChEn  ,sOFA ,"Datta, Nigam and Sheth",1
5811,TEMPOrA   ,OfFiCE,desk   ,Bakshi-Luthra,
9198,doloR   ,ouTDOOR,lAmP,Mishra Group,N
3464,VOluPtaTIBuS ,oFFiCE ,cHAiR ,"Rana, Rau and Malhotra",
5635,voluPtaTeM ,offICE   ,BEd   ,Sastry-Munshi,
6261,CumqUE,oUTdoOr ,tabLE  ,"Banik, Raja and Reddy",Y
6595,IuRe ,outdOor ,dESK ,"Nagarajan, Hayre and Shroff",
8451,AtQUE ,ouTdOOR ,DESk,"Johal, Bhatti and Pandey",N
4957,Ea,OvfICE,taBLe,Ganesh-Chand,
9203,psAEseNtIUM  ,oUtDOor,bEd,"Butala, Sehgal and Devi",N
1064,temPORe ,OUtdOoR,chaIr   ,Pal-Hegde,N
7441,qUae  ,OffICE ,bzD  ,"Dhingra, Arya and Sani",
1779,VeLiT,oFFICe ,table ,Nanda and Sons,
2505,iLLo,kiTChEN,sOfA,Bhattacharyya-Jayaraman,
9841,cORRUptI   ,outDOOR   ,beD ,"Bir, Chander and Yadav",
8456,OFficiIs  ,ouTDOOr ,bed ,Sandal-Bail,
6378,SUnT ,opfIcE ,lAmP ,"Pathak, Natarajan and Luthra",Y
2085,IurE   ,HoMe  ,TaBlE ,Ghose-Gala,1
5049,ModI   ,hOMe ,sOfA ,"Sarraf, Modi and Krishnan",
4408,QuOd  ,OUtdooR   ,dESk,Nagy-Chand,0
5719,AaipiSCI,KItcheN,tabLe  ,Narayan Ltd,Y
9635,faCerE ,KITchEn,Bed   ,Ben-Issac,Y
2555,DuCImUs  ,OUtDoOr ,CHAir   ,Sarkar Ltd,N
9951,VEl,Home ,ChAiR ,Patil-Gade,N
2279,plaCEat,kitChEn ,BED   ,Basu-Dada,
9871,ILLo,hoME   ,diSk  ,"Sandal, Bhatt and Chadha",0
4067,CuLpa,home ,Table ,Keer and Sons,0
5042,NuLLA   ,hoME,lamP ,Vyas-Chaudhari,1
8794,dOloReM ,OFFiCe ,tAble   ,"Hegde, Bumb and Devi",
7816,dolOREm ,hOMe,TaBLE  ,Kota LLC,
2710,SeQui  ,HoME ,tABLE   ,Edwin Group,N
5768,Ab  ,HOMe   ,SOfa   ,Bava-Goyal,1
4044,pOSSiMuS ,OtFICe   ,SoFA ,Sani-Bajwa,Y
2018,TemporIBus  ,hOME   ,chair   ,Chandra PLC,0
9206,debiTis  ,offICE   ,DEsk   ,Radhakrishnan Ltd,1
9050,InveNTorE  ,homE  ,teblE   ,Jaggi-Dhawan,0
1246,amet ,kitchEn,DeSK,"Char, Gour and Khalsa",
7596,Qko ,kItChEn   ,CHaIR  ,Nath Ltd,Y
8544,EvENiET ,oUtDoOR   ,CHAIR  ,Sahota-Mannan,Y
7444,explicabo  ,outDOOR ,sOfa  ,Dixit Inc,
5335,cOnSecTeTuR   ,ouTdOOR ,CHAir   ,Bajaj PLC,0
6062,qUIa,OffIcE  ,table,"Pillay, Bhavsar and Solanki",0
9266,aCcuSAmUS   ,homE,tAble  ,Mander-Sarin,0
2319,QuiBusdam,KitcHeN,soFa  ,"More, Kumar and Madan",0
3721,QUaerat   ,OfficE ,DesK  ,Sarin Inc,1
8685,rERUm  ,HoMe   ,SOFA ,Baral-Bhat,Y
4650,AcCUsANTIUm  ,kItCHEn   ,DESk,Dey Inc,
3174,NAm   ,oUTdOOR   ,SoFA  ,Ghosh Inc,Y
7478,A ,HOMe ,LAMP,Kota PLC,N
9369,quam ,outdoOR,soFa,Padmanabhan LLC,0
4196,EVeNiEt  ,OuTdoOr   ,dESk,Mammen PLC,N
7673,PlACEat,OffiCe ,LAmp,"Soman, Master and Sarin",N
3206,EUM   ,HoMe ,sOFa   ,"Bhavsar, Bhatti and Oza",
7719,Dicta,OuTdoor  ,Bgd  ,Das LLC,0
1099,haRUM ,ouTdoor,LAmp,Chatterjee Inc,N
4084,QuIdem  ,hOMe   ,LamP   ,"Patla, Shetty and Kapoor",N
1080,SiT   ,OFFICe   ,lbMP   ,Prashad Inc,N
8755,nuLla  ,KitChen   ,lAmP ,Bhavsar PLC,
6193,BeatAe   ,KiTcheN  ,lkmp   ,Solanki-Batta,0
7362,nuLLA   ,OutdOoR ,dEsK   ,Saha and Sons,Y
7506,dELeNiTI ,hOmE ,Sofa,"Chakraborty, Mody and Borah",0
2342,lAborIOsam,OffICe  ,beD  ,Tank-Dani,Y
4367,repUDIANdAe  ,OFfice   ,TabLE ,Koshy-Balasubramanian,
5958,qUOs   ,ouTdOoR   ,LamP ,"Mannan, Upadhyay and Verma",
8893,OMniS ,kITCHEn  ,SoFA   ,"Gokhale, Suresh and Dasgupta",
4183,SOLuta  ,kItCHen   ,chAir ,Mani-Seth,Y
7440,qUiS ,home   ,Desk   ,Dara LLC,0
2332,dIcta   ,oUtDOOr ,Sofa   ,"Luthra, Sawhney and De",1
7436,impeDit ,outdOor ,dEsK   ,"Lalla, Ben and Chhabra",Y
5598,cpNseQuuNTur  ,oFficE   ,laMp,Narasimhan PLC,0
1688,EIUs,hOmE ,DeSK ,"Hora, Kale and Bobal",N
6578,HgC  ,HOme,TaBLe  ,Barad Ltd,
1763,VjlUPtas  ,kitcHEN,chaIR  ,Pingle Inc,N
7193,QuO,Home  ,cHaIr ,Varughese Group,
9478,DELeCTUS  ,HOmE  ,TABlE,Bala-Soman,N
2053,in  ,OfficE ,LAmp  ,Dhar-Dora,Y
1493,Rem   ,OcTdOoR ,TaBlE  ,Buch-Ravel,
3093,CUlpa,Office,ChaIr   ,Ray Inc,0
7624,NAm   ,hOmE  ,SOfa ,Oak-Raj,
9918,vERITATiS   ,HOme  ,BEd  ,"Pai, Saini and Prabhakar",
8332,vOluPTates,hOme,chAiR   ,Desai-Bal,
9474,QuisQUaM  ,OffiCE,CHAir   ,"Tank, Menon and Bhatnagar",
8811,Cum ,outDOor  ,chaIR   ,Chaudry-Luthra,
8815,nUllA  ,oFFIce ,Table   ,Gill LLC,
6098,NuLLa ,OFfICe  ,cHAir  ,Nagarajan-Ramanathan,0
7096,nwmo,kitcHen ,BkD ,Dutta-Rastogi,
4587,EVENIET   ,hoMe ,beD ,Goswami-Divan,N
4433,VoLuPTaTe  ,hOme  ,DesK  ,Balasubramanian Inc,
6455,Magni  ,homE  ,syfA ,"Dalal, Krish and Mohanty",0
3019,IllO ,hOME  ,ChaiR  ,"Chaudhari, Pillay and Sane",
9401,assUmEnDa   ,Home   ,cHair ,"Srivastava, Basak and Wable",0
9642,NeceSsItatibUs   ,OFFice,DpSK  ,"Krishna, Som and Bajaj",
3278,Sit,OUTdOor   ,tabLE,Uppal LLC,
4217,VOluPTAtEs   ,hOMe ,SofA ,"Puri, Rana and Korpal",N
7969,iNvENTorE,hOme   ,BED,Chadha LLC,
9829,oCCaECaTI  ,KiTChen,beD ,"Sani, Sengupta and Apte",
3761,INVEnTOrE ,OfFICE  ,lamP ,Tata-Sagar,
9438,PaRIAtur   ,ouTdoOr,DesK ,"Kapoor, Halder and Kota",Y
8221,qUAe   ,KiTchEN   ,laMP,Sandal-Reddy,Y
3784,tEMpora ,OfFICE  ,deSK,"Amble, Palan and Patla",0
7828,UNDE,home ,DESK ,Kumer PLC,
3793,BEatAe ,oUtDOor ,DeSk  ,Choudhury PLC,
7575,nIHiL ,oUtdOOr ,sOFA   ,Jayaraman-Sahota,Y
5246,ASPErNaTUr,hoME  ,tablE,"Narain, Dalal and Mittal",1
7224,mAgnaM   ,HomE ,chAIr   ,Boase Inc,
9123,NECESsiTatIbUs,home ,DesK ,Kara PLC,N
8060,LaboRUM  ,HOME   ,LaMP ,"Batra, Raman and Dada",Y
9032,CupIDitATe,HOME,TABle   ,Seth-Bumb,Y
6353,ic   ,OutDOOr,LAMP,Kulkarni PLC,N
3184,HARUm   ,OuTDoOr   ,bhd ,Gala Group,
5994,A,oUtDOor,BEd ,"Chad, Dhaliwal and Barad",0
4583,ipsA,KiTCheN  ,ChaiR ,Wali and Sons,N
3953,Qui  ,olFice ,TaBle   ,"Memon, Kapur and Lall",Y
2657,EarUM  ,hoME,cHaiR   ,"Cheema, Khare and Minhas",
4708,QuaE   ,KiTcHeN,sOfA,Viswanathan Group,0
9354,bEATaE  ,oFFIcE  ,desk  ,"Chokshi, Raghavan and Babu",0
9397,nostrum  ,ouTDoOr ,ChaIr,Sengupta-Sodhi,
3878,ccRpoRiS   ,oUTDoor   ,LAmP  ,Rai-Zacharia,
9799,Rem,OfFice,BeD   ,Kapadia-Setty,0
6839,SusCIPiT  ,obfIce ,DeSk ,Dora PLC,Y
1670,Est ,HOME ,SOFa ,Sunder LLC,Y
9462,quiDEM  ,OffIcE ,BED  ,Bhattacharyya-Walla,
1729,DoloRum   ,HOME   ,Lamp   ,Mishra Ltd,1
7175,CUmquE   ,kITCHeN ,tablE,Parsa-Krishna,
2117,moLeSTiAs  ,oFFIce   ,lAMp,"Loyal, Batta and Khalsa",0
5838,TeMpOrA,HOmE  ,SofA   ,"Chauhan, Chowdhury and Ratti",N
1199,DelEctUs ,oUTdOor ,DESk  ,"Natarajan, Chopra and Madan",N
6059,NuLla   ,OUTdoor ,lAMP   ,"Issac, Saran and Dhillon",Y
6175,Quia,ouTDooR ,bed ,Som PLC,0
3713,QUOD ,OfFIcE ,BEd,Venkataraman-Goel,
3456,nEcEsSiTatiBUS  ,kItCHEN   ,sOfA  ,Thakur PLC,N
7117,RepellENDUS ,obTdOOR,TABLe  ,Date-Bala,1
5308,Ea,KitCHen,lAMP   ,Varty-Pall,0
6764,doLOrUm,OFfiCe ,LAmp ,Chahal-Sachdev,0
7329,RePElleNdUS ,Office   ,cHAIr   ,Ratti-Dayal,
6673,ESt   ,hOmE ,leMP,Tella-Dhar,
1494,RaTiOne   ,kItcHen  ,CHair   ,"Hegde, Ben and Rana",0
5531,qUIbUsDAm ,KiTCHen,boD  ,Kunda Inc,
7972,aSSumenda   ,OoTDooR,lamP ,Subramanian-Mand,0
8714,vkluPTaTEm,HhMe  ,lAMP   ,Chopra Ltd,
7283,oztIO,ofFICe  ,TabLE   ,Aurora and Sons,1
5716,iesTO ,HoMe   ,desK  ,"Varma, Kakar and Bala",0
7534,vELiT,kiTcHEn  ,beD ,Mittal Group,N
2391,blanDitIIs  ,offIce,sofA ,"Vohra, Tandon and Nair",
1621,MInUs ,OUTdOoR  ,bED,Rajagopalan Inc,0
7847,arCHITEcTO  ,hOmE  ,lAMp  ,"Mistry, Sachdeva and Thakkar",Y
8683,DolOR ,ofFiCe,sOfa  ,Tandon-Ravel,0
3059,AD ,oFFicE ,Bed,Kalita-D’Alia,1
4174,MOLlItIa  ,hOMe,dEsk  ,Subramaniam and Sons,
1134,EUm   ,kItCHEn  ,CHair  ,"Sen, Mukherjee and Nazareth",0
1175,moLLiTia   ,hoMe  ,TaBLE ,Bhakta Inc,
5783,OdiT  ,oUTdooR,cjAIr  ,"Pandit, Narain and Dyal",Y
2133,neQUe  ,HOME  ,Bed ,Mohan-Sawhney,0
4792,MAGNam ,HvME,CHaIr   ,Dar-Golla,0
2205,rem   ,OfFICe   ,BED  ,"Bains, Kota and Mukherjee",N
8801,fUGA ,HOME  ,LAMp ,Atwal Group,Y
8494,MAgnam ,OUTDOor ,SOfa ,Palan LLC,Y
4829,HIc,kitCHEn ,DEsK   ,"Gole, Pai and Khurana",1
2977,tEmPOra ,OjtDoor,sOFa ,"Rajan, Bahri and Wagle",0
9400,Rsrum   ,OftdOOr ,bED ,Batra Ltd,N
5617,AccUSamus  ,OUTDOor  ,TabLE  ,Khare-Raja,
1521,EoS ,Oyfice,tAblE ,Dalal LLC,0
6133,MODI   ,ofFiCe ,chAIr,Narayan Ltd,Y
1819,cUPIDiTate  ,ofFiCE   ,DEsK  ,Choudhary-Varughese,Y
5806,Av  ,oFfICE,dpSK  ,Soni-Yohannan,Y
6424,prOvIdenT   ,OUtdoOR   ,beD  ,Tata Ltd,Y
8961,PyaCeaT   ,hOmE,desk   ,Anne and Sons,
3830,cORPORIs,kitChen,teBLE ,"Dalal, Srinivas and Kunda",0
2719,noBis ,home   ,leMP   ,"Sama, Chaudhuri and Kumer",
8020,ExCepturI   ,offICe ,cnaIR  ,Borah PLC,
1307,sAePe  ,offiCE ,lamP   ,Gaba PLC,0
9477,quo ,oUtDOor  ,dEsk ,Raj-Bajwa,Y
6678,NeceSsiTatIBUS,HoMe,desK   ,Vohra-Mukhopadhyay,N
5694,rEpellAt   ,kitchEn ,desk,Kanda PLC,N
6732,VerO ,OuTdoOR   ,deSK   ,Gera-Contractor,Y
2443,quiBUsDam ,KITCHEn ,DESk   ,Sengupta Ltd,1
9504,MInIMA ,KiTCHEn ,ChAIr,Prakash and Sons,
8139,IMPeDit,kITchEn,Sofa ,Agate-Morar,1
6550,Vpl   ,kItCHEN  ,SOFa,Randhawa-Sachdeva,N
1145,eT  ,offiCe ,ChAIR  ,"Radhakrishnan, Mallick and Kumar",
3116,REPudiAndAe,KiTChen,sOfA ,"Vora, Dayal and Upadhyay",
7857,ADIPIsCI ,kItCHeN  ,dEsK  ,"Bora, Bobal and Mannan",
9296,mxlesTIAS ,oFFiCe ,lAmP,Pandit Inc,Y
2267,lABoRuM  ,OuTdOor ,BeD  ,Raj Inc,Y
1804,DebITIS   ,oUtdOOr,tAble ,Vora-Narayan,Y
2451,EsT,oFfIcE   ,chaIR  ,Jha-Kota,N
2225,QuO   ,OfFIcE   ,TaBLe  ,Baria-Sarkar,1
6408,sdT   ,homE  ,deSk  ,Soman-Memon,0
9876,oMNIS ,OUtdoOr ,LaMp,Sani-Choudhary,
3863,RbM ,kitchEn   ,lAmP   ,Suresh Inc,
4557,pOsSimus,OFFICe  ,tABle   ,Bail-Choudhry,1
7358,eA  ,OFFIcE,tABlE   ,Mitra Group,
1898,alIquiD  ,OuTdooR ,sOfA  ,Soni Group,0
5906,dOLorIBus,home,BEd   ,Dasgupta and Sons,
4368,MagnAM,kiTCHEN   ,TabLe  ,Andra-Gill,
8536,Quas  ,ouTDOor ,soFA,Babu Group,1
5215,qUi ,ostDOor   ,chAIR,"Brahmbhatt, Kannan and Dhingra",
6807,iPsUm   ,ouTdOor ,ttBle,"Dasgupta, Varkey and Gopal",
8270,PLaceat  ,oUTdooR  ,bed  ,"Thaman, Pradhan and Nagarajan",Y
8772,LAuDaNtiUm ,KiTChEN  ,tABlE   ,"Chahal, Dhar and Lall",0
6959,OccAecaTi ,kiTCHen ,CHaIr,Oak-Sant,0
5278,AMeT   ,oUTdooR  ,cHAir ,Zacharia-Rau,Y
9868,CoMMOdi,KITCHeN  ,sofa,"Narayan, Manne and Kara",
9671,modi  ,oFfIce ,SoFa   ,Borde-Gola,
3740,QtaE  ,outDoor ,bed  ,Walla PLC,1
8442,FaCiliS,KItCheN ,SOfa,"Sehgal, Mohan and Shankar",
5835,TENetUr   ,OUTdooR   ,lAmP ,Bir-Dey,
3432,eum,hoME   ,BED   ,"Saini, Ramachandran and Nagy",
1412,eXPEdIta,OdTdOor   ,desk ,Chandra-Kalita,N
1530,pERSPIcIaTIs  ,KITcheN ,beD,"Dyal, Chad and Shetty",
4170,dOLoREM ,OUTDoor ,Desk  ,Nayar PLC,0
3681,FaCilIS,oFfICe,desK   ,"Dua, Dar and Kumar",
9516,hic,OffiCe ,BED  ,Kadakia and Sons,
3446,nObis ,hame,LAMp ,Arya-Andra,
5067,SOLUTa  ,hOME  ,SoFa,Pillai-Bhatt,0
4976,qpaSI ,OfFicE ,bed   ,Jayaraman PLC,
3223,cOMModI   ,ouTdoOr   ,DqSk ,Dayal PLC,1
2610,eaqUE  ,Office ,SOFa   ,Sama-Rajagopal,
1635,djloRES  ,HomE,Desk ,Kant-Cheema,
2572,VEL   ,HoMe  ,bed  ,"Batta, Mutti and Kala",0
2821,mOLestiAE,OuTDoOr ,svfA ,"Barad, Panchal and Shetty",
4322,exceptURi  ,hOME,cHaIR ,Samra Ltd,Y
7322,DIGnIsSImOs ,oefICe ,dESk ,"Balan, Tiwari and Saini",1
8745,quisQuAM  ,HOme   ,SOfa ,Nair-Pillay,
5423,pERspIciaTIS  ,offIce ,desk  ,Dixit-Ravi,N
9525,FuGA   ,KITChen ,ChAIR  ,Dey PLC,0
1305,dEbiTis ,OutdoOR ,sOfa   ,Pau Ltd,N
5269,iSTE   ,oUTdoOR  ,DESK   ,"Amble, Tella and Raj",1
9294,aPeriam   ,Home   ,tabLE   ,Bose-Narayan,Y
8547,Autem ,kitchen,CHaiR  ,Anne-Ravi,1
6091,REpElLAT   ,ouTDoor,TABlE,Bhagat LLC,1
4945,aD,Home,BeD ,"Sibal, Prashad and Gaba",N
1426,RATIONE   ,KiTchen   ,DEsk  ,Bal-Parmer,1
7721,ATQuE ,OFfIce  ,Bed  ,"Golla, Bala and Chowdhury",
1993,DoLOriBUs   ,OffICE,CHAIr   ,Sur and Sons,Y
1539,LAuDANtiuM,kitchEN,lAMp ,Agarwal-Pai,
6710,NjTUS ,kitCheN,lamP ,Subramanian-Kibe,
7363,rEpELLEnDUS   ,HqmE ,ChAIr,Gala-Khatri,N
5038,doloRum   ,kiTchEn ,Bed   ,"Shenoy, Raj and Mittal",
1357,doLoREm   ,oUTdOor  ,LaMP,Warrior and Sons,0
7660,aDiPisCi   ,OfFicE   ,bEd ,"Nagarajan, Prakash and Guha",Y
7922,PERsPICIAtIs ,KITCHEn   ,lAmp,Singh-Vyas,
5757,QdaM ,kiTChEn,LAmp  ,"Rama, Gola and Char",1
6454,harum ,OFFIce   ,lamP  ,"Sha, Raju and Rajagopalan",Y
9061,PROvIDEnT,kITCHeN   ,TaBlE  ,"Gole, Chacko and Luthra",
9026,eum ,Home   ,Desk   ,"Wason, Bansal and Srinivas",
4750,qUisQUaM   ,home   ,Bdd  ,"Atwal, Sangha and Kade",0
2059,Quo ,ofFice  ,SOfa,Sha-Brahmbhatt,0
6008,MaXime   ,hoME   ,cHAIR ,Shah-Munshi,N
2074,PrAeSentium ,kItCHEN ,SOfA ,Bhakta Inc,
6776,COrRuPTI   ,OUtdoOr ,deSk  ,"Mody, Nayak and Sood",
1294,nOn ,kiTCHen   ,DEsK  ,Nazareth-Tiwari,0
5039,PoSSimUS ,HOmE   ,deSk,Sankaran PLC,1
4476,ID  ,KiTCHEn   ,SOFa ,Aurora-Gokhale,
2540,fuGA,outDOOr,DESk,"Dua, Patel and Buch",
1605,EsQUE   ,KITCHeN  ,SxFa ,Anne Ltd,Y
4995,QUAE ,hoME ,taBLe ,Gera-Chand,Y
3775,QuaSI ,KItCHEn  ,SofA,Kunda LLC,Y
9718,nEmo  ,OutDOOr   ,tmble,"Bakshi, Ramaswamy and Gala",N
4325,EXpedITA   ,Kitchen,sofa,Sathe PLC,
7793,iLlo,OFFiCE  ,dEsk,Sehgal and Sons,
1356,delECtus  ,OFficE   ,ChaIR ,Purohit-Kota,N
7471,IllUm  ,onFiCe,chAiR   ,"Khatri, Pau and Dua",
9015,NiSi ,oFFiCe,cHaIR  ,Prasad-De,
6785,NULLA   ,OFfIce,sOFA ,"Konda, Saran and Nath",1
9906,ea,OvFiCE ,lAmP ,Chowdhury-Tripathi,
9754,IMpedIt ,kItChen ,TabLe ,Ramaswamy-Zachariah,Y
6694,quo,OUtdOoR,TABle   ,"Sani, Parekh and Badami",N
4922,maGNI ,OFficE  ,TABle  ,Dar-Tandon,Y
9254,molestiaS,oufIce ,Bjd ,Salvi-Mitter,
9892,arcHITECTO   ,OFFicE ,SOfA  ,Baria Group,N
8846,EIuS   ,kITCHEn   ,Desk   ,Jaggi-Agrawal,
6191,explIcabO  ,kITChen  ,CHAIr   ,"Cherian, Kaul and Ray",0
2480,IcSUm,oFfiCe,laMp,Balakrishnan Ltd,Y
7326,ad  ,ofFicE   ,deSk   ,"Hari, Loke and Dhar",
7450,IMpedIt   ,KiTChEn  ,SoFa   ,"Parmer, Varghese and Rajagopalan",Y
6966,ConsEqUATur  ,oUTdoOR ,TabLE ,"Mitra, Prasad and Datta",
6205,volupTATuM  ,kzTChen   ,Sofa ,"Bains, Balan and Dugal",N
2190,RATIONe  ,OuTdOoR ,BEd  ,Lal-Peri,0
3767,dELEctus,knTCHEn  ,sOfa ,Doshi PLC,N
7955,In ,KitcHeN,soFA ,Buch Inc,N
7286,viTaE  ,ofFICE   ,LaMP  ,Garg-Mahajan,
9151,SAPieNte,offICE ,tAblE  ,Barad PLC,
4520,erRor   ,HoME   ,CHaIr ,"Tak, Kara and Gala",
1098,RePellaT  ,oUTDOoR   ,Bed  ,"Bhandari, Gokhale and Zachariah",0
7309,rERUM   ,OffICe   ,TABle   ,Chopra Ltd,Y
3328,FaciLiS,klTCHEn,cHaIR  ,"Butala, Ganesan and Jhaveri",1
5472,mollItiA ,KiTcHen ,Lamp ,Dave-Kari,
6643,QuaS ,OffiCe   ,chAIR,Tara LLC,N
7519,PrOVIDeNt  ,ouTDoor  ,Lamp  ,Bedi-Gulati,N
2631,A   ,ouTdoor  ,bdD  ,Deshmukh PLC,
8076,sIt   ,HoMe ,DeSK ,"Subramaniam, Ramanathan and Thaker",
9404,MaxImE,OgTDoOr,chaIR ,Korpal-Sastry,
9980,HAruM  ,oFfIcE  ,lAmP ,Prakash PLC,
6081,etS ,OuTdoOR,dESK ,"Ramachandran, Bali and Joshi",1
6340,LAudANTIum   ,KItCHEN,loMP   ,"Bhat, Halder and Gokhale",
3250,qUAM,OUtdOOr  ,lAmP  ,"Sandal, Choudhry and Gola",Y
