product_key,product_id,product_name,category,sub_category,supplier_name,defect_flag
1348,2347,Nam,Home,Bed,Amble Inc,Yes
1349,2348,Voluptatibus,Office,Table,Wali Shanker,Yes
1350,2349,Doloremque,Unknown,Chair,Naik Prabhu,Yes
1351,2350,Laudantium,Home,Desk,Acharya Inc,No
1352,2351,Libero,Home,Desk,Divan Kamdar,Unknown
1353,2352,Possimus,Kitchen,Chair,Malhotra Bhat,Yes
1354,2353,Qui,Office,Bed,Keer Ltd,Unknown
1355,2354,Consequatur,Kitchen,Desk,Maharaj Ray,Yes
1356,2355,Laborum,Kitchen,Sofa,"Shankar, Sarraf And Savant",Yes
1357,2356,Facere,Home,Lamp,"Bedi, Nagarajan And Gulati",Unknown
1358,2357,Fuga,Home,Unknown,Sura Plc,No
1359,2358,Maxime,Outdoor,Sofa,"Shetty, Issac And Lad",Yes
1360,2359,Eveniet,Unknown,Bed,Mittal Sankaran,No
1361,2360,Officiis,Unknown,Table,"Krish, Kala And Uppal",Yes
1362,2361,Impedit,Office,Bed,Garg Inc,No
1363,2362,Pwrferendis,Home,Lamp,"Chaudhry, Badal And Ghose",No
1364,2363,Sapiente,Outdoor,Table,"Sibal, Mukhopadhyay And Rajagopal",No
1365,2364,Mblestias,Outdoor,Sofa,"Shere, Bava And Dada",No
1366,2365,Possimus,Unknown,Chair,"Gera, Mohan And Srivastava",No
1367,2366,Adipisci,Kitchen,Desk,Bala Sharma,Unknown
1368,2367,Quia,Kitchen,Desk,Patil Badami,Unknown
1369,2368,Aspernatur,Home,Chair,"Bala, Mander And Badal",No
1370,2369,Dolorem,Home,Sofa,Bhandari Ltd,Unknown
1371,2370,Dolorem,Office,Sofa,"Sarna, Ahluwalia And Sabharwal",Unknown
1372,2371,Atcusamus,Outdoor,Lamp,"Rattan, Bal And Hayre",Yes
1373,2372,Omnis,Outdoor,Bed,Raj Ltd,No
1374,2373,Tenetur,Outdoor,Table,Ranganathan Khanna,Unknown
1375,2374,Id,Home,Sofa,Biswas Cherian,Yes
1376,2375,Possimus,Outdoor,Sofa,More Wadhwa,Unknown
1377,2376,Ullam,Office,Chair,Deo And Sons,Unknown
1378,2377,Eos,Kitchen,Lamp,Dixit Group,No
1379,2378,Quod,Home,Bed,Prabhakar Bala,No
1380,2379,Quisquam,Outdoor,Table,Khosla And Sons,No
1381,2380,Officia,Office,Sofa,Madan Mane,Unknown
1382,2381,Blanditiis,Outdoor,Chair,Vohra Inc,Unknown
1383,2382,Consectetur,Kitchen,Unknown,"Bhavsar, Kibe And Choudhry",Yes
1384,2383,Tenetur,Kitchen,Table,"Mishra, Gaba And Dhar",Unknown
1385,2384,Molestiae,Office,Sofa,Sethi Savant,No
1386,2385,Suscipit,Office,Unknown,"Mohan, Merchant And Manda",No
1387,2386,Perspiciatis,Office,Table,Pandey Plc,No
1388,2387,Veritatis,Kitchen,Chair,Borra And Sons,No
1389,2388,Vnluptatibus,Kitchen,Chair,"Mitra, Mishra And Kashyap",Unknown
1390,2389,Saepe,Office,Desk,"Nadkarni, Sanghvi And Golla",Yes
1391,2390,In,Kitchen,Desk,"Chowdhury, Thakkar And Shanker",No
1392,2391,Blanditiis,Office,Sofa,"Vohra, Tandon And Nair",Unknown
1393,2392,Quidem,Home,Table,Sethi Bera,Unknown
1394,2393,Voluptatum,Home,Sofa,Dutt Inc,Yes
1395,2394,Exercitationem,Home,Table,Dasgupta Inc,No
1396,2395,Non,Home,Desk,Wali Pant,Unknown
1397,2396,Eligendi,Home,Bed,Panchal Plc,No
1398,2397,Laboriosam,Home,Bed,Kale And Sons,Yes
1399,2398,Iusto,Kitchen,Unknown,Palla Group,Unknown
1400,2399,Quos,Office,Sofa,Pandya Pai,Yes
1401,2400,Assumenda,Outdoor,Lamp,Bali Ltd,Unknown
1402,2401,Consectetur,Home,Desk,Kota Plc,No
1403,2402,Odio,Kitchen,Bed,"Bumb, Sachar And Pai",No
1404,2403,In,Unknown,Lamp,"Sekhon, Ratti And Kapur",Yes
1405,2404,Fugit,Office,Chair,Rout Ltd,Unknown
1406,2405,Accusantium,Unknown,Sofa,Mani Llc,Yes
1407,2406,Sapiente,Outdoor,Bed,"Agrawal, Lal And Gade",Yes
1408,2407,Veniam,Outdoor,Sofa,"Koshy, Chaudry And Swamy",Unknown
1409,2408,Fugiat,Home,Table,Parsa Group,No
1410,2409,Adipisci,Kitchen,Table,Misra Plc,Unknown
1411,2410,Quae,Outdoor,Bed,Sarna Ltd,No
1412,2411,Non,Home,Table,Sama And Sons,Yes
1413,2412,Alias,Unknown,Desk,"Vora, Bhasin And Chatterjee",Unknown
1414,2413,Numquam,Kitchen,Lamp,Nair Wagle,Unknown
1415,2414,Dolorum,Outdoor,Lamp,"Mukherjee, Batta And Deshpande",No
1416,2415,Corporis,Unknown,Chair,Upadhyay Grewal,Yes
1417,2416,Minima,Kitchen,Sofa,Walla Ramesh,Unknown
1418,2417,Ullam,Home,Lamp,Zachariah Llc,No
1419,2418,Deserunt,Unknown,Table,"Ranganathan, Deo And Dugar",Unknown
1420,2419,Ducimus,Kitchen,Lamp,Subramanian Llc,Unknown
1421,2420,Beatae,Unknown,Table,"Yadav, Rattan And Sur",Unknown
1422,2421,Mollitia,Office,Bed,Minhas Ghose,Yes
1423,2422,Minima,Kitchen,Desk,Vaidya Dutta,No
1424,2423,Tempore,Kitchen,Sofa,Mahajan Ratti,No
1425,2424,Hic,Kitchen,Lamp,Tandon Gill,No
1426,2425,Ad,Home,Chair,"Sahota, Bhattacharyya And Shroff",Unknown
1427,2426,Corporis,Home,Unknown,Basak Plc,Yes
1428,2427,Voluptatibus,Office,Bed,D’Alia Plc,Unknown
1429,2428,Itaque,Outdoor,Chair,Mitra Naik,Unknown
1430,2429,Tempore,Kitchen,Sofa,Tailor Plc,No
1431,2430,Nam,Office,Lamp,"Agrawal, Ram And Savant",Yes
1432,2431,Magnam,Outdoor,Lamp,Ratta And Sons,No
1433,2432,In,Outdoor,Bed,Chowdhury Chawla,Unknown
1434,2433,Modi,Outdoor,Sofa,Kant Group,Unknown
1435,2434,Adipisci,Outdoor,Bed,"Hayre, Brahmbhatt And Karnik",No
1436,2435,Eum,Office,Table,Badami Hans,Yes
1437,2436,Dolorem,Home,Chair,Vasa Krishnan,No
1438,2437,Magnam,Unknown,Bed,"Sandhu, Basu And Sridhar",No
1439,2438,Molestias,Office,Chair,Pall Ltd,Yes
1440,2439,Areriam,Office,Bed,Ranganathan Plc,Unknown
1441,2440,Laudantium,Outdoor,Chair,Dey Sagar,Unknown
1442,2441,Aspernatur,Home,Lamp,"Arya, Master And Dhar",No
1443,2442,Dolores,Kitchen,Chair,Saran Plc,Yes
1444,2443,Quibusdam,Kitchen,Desk,Sengupta Ltd,Yes
1445,2444,Optio,Unknown,Lamp,"Devan, Dara And Singhal",Yes
1446,2445,Explicabo,Kitchen,Lamp,Johal Naik,Yes
1447,2446,Nesciunt,Kitchen,Chair,Bandi Inc,No
1448,2447,Doloribus,Outdoor,Sofa,Dey Krishnamurthy,Unknown
1449,2448,Numquam,Home,Lamp,Chaudhari Kapadia,Yes
1450,2449,Consequuntur,Kitchen,Lamp,"Viswanathan, Lata And Narain",Yes
1451,2450,Perspiciatis,Outdoor,Table,Gala Maharaj,Unknown
1452,2451,Est,Office,Chair,Jha Kota,No
1453,2452,Eligendi,Office,Table,Padmanabhan Plc,No
1454,2453,Molestiae,Office,Sofa,Kala Cheema,Unknown
1455,2454,Vel,Kitchen,Table,"Bala, Bajaj And Bose",Yes
1456,2455,Exercitationem,Office,Sofa,"Tara, Sethi And Bumb",Unknown
1457,2456,Minus,Home,Chair,Sangha Prasad,Yes
1458,2457,Placeat,Outdoor,Chair,Dhingra Inc,Yes
1459,2458,Minus,Office,Desk,Malhotra Group,Unknown
1460,2459,Iusto,Office,Chair,"Sibal, Hayre And Khare",Yes
1461,2460,Asperiores,Outdoor,Table,Desai Arya,Yes
1462,2461,Voluptate,Office,Lamp,"Khatri, Barad And Choudhary",Yes
1463,2462,Vitae,Outdoor,Bed,"Nigam, Goda And Oak",No
1464,2463,Nostrum,Unknown,Chair,Sunder Reddy,Unknown
1465,2464,Quisquam,Outdoor,Sofa,Guha Manda,Yes
1466,2465,Temporibus,Outdoor,Lamp,"Varghese, Chopra And Pal",No
1467,2466,Odit,Home,Bed,Parmer Kaur,Yes
1468,2467,Quae,Kitchen,Sofa,"Nadkarni, Vasa And Raman",Yes
1469,2468,Facere,Office,Desk,Sathe Tata,No
1470,2469,Temporibus,Outdoor,Sofa,Ramakrishnan Shere,No
1471,2470,Blanditiis,Kitchen,Sofa,Rajan Ltd,Yes
1472,2471,Perferendis,Outdoor,Desk,Vig Llc,No
1473,2472,Inventore,Home,Chair,"Dhar, Edwin And Bhat",Unknown
1474,2473,Repudiandae,Unknown,Table,"Munshi, Lad And Merchant",Unknown
1475,2474,Modi,Kitchen,Sofa,Dutt Llc,No
1476,2475,Beatae,Kitchen,Lamp,"Vig, Anne And Bajwa",No
1477,2476,Consequuntur,Kitchen,Lamp,Boase Plc,Unknown
1478,2477,Voluptate,Kitchen,Chair,"Dass, Yadav And Peri",Yes
1479,2478,Ipsum,Unknown,Table,Mangat And Sons,No
1480,2479,A,Home,Unknown,Khurana Keer,No
1481,2480,Icsum,Office,Lamp,Balakrishnan Ltd,Yes
1482,2481,Aut,Outdoor,Desk,"Kala, Das And Kari",No
1483,2482,Minus,Office,Bed,Krishna Group,No
1484,2483,Ex,Unknown,Table,Aggarwal Plc,Yes
1485,2484,Commodi,Office,Lamp,Sarin Tara,Yes
1486,2485,Similique,Kitchen,Desk,Sastry Palan,Yes
1487,2486,Ducimus,Kitchen,Sofa,Chakrabarti Ramesh,No
1488,2487,Voluptas,Outdoor,Lamp,Goel Inc,Yes
1489,2488,Mxiores,Home,Lamp,"Ahluwalia, Rajagopal And Mani",Unknown
1490,2489,Veritatis,Outdoor,Table,Halder Bhandari,Unknown
1491,2490,Quaerat,Office,Chair,Radhakrishnan Pall,Yes
1492,2491,Ipsum,Home,Chair,Raja Tak,No
1493,2492,In,Kitchen,Desk,Sant Ltd,Unknown
1494,2493,Cumque,Kitchen,Bed,Batta Kunda,No
1495,2494,Dolore,Kitchen,Bed,Hans Llc,Yes
1496,2495,Consequuntur,Kitchen,Chair,Tripathi Nath,No
1497,2496,Asperiores,Outdoor,Chair,Halder Konda,Yes
1498,2497,Dpcta,Home,Sofa,Sodhi Ltd,Unknown
1499,2498,Quasi,Kitchen,Table,Kalla Edwin,Unknown
1500,2499,Tempora,Office,Sofa,Nayak Llc,No
1501,2500,Voluptatibus,Unknown,Sofa,"Lad, Ramaswamy And Sidhu",No
1502,2501,Officiis,Office,Table,"Badami, Dhar And Sibal",No
1503,2502,Molestiae,Outdoor,Unknown,Bava Tata,Yes
1504,2503,Deleniti,Office,Bed,Dube Prabhakar,No
1505,2504,Sit,Outdoor,Lamp,Gade Group,Yes
1506,2505,Illo,Kitchen,Sofa,Bhattacharyya Jayaraman,Unknown
1507,2506,Libero,Outdoor,Unknown,"Konda, Yohannan And Subramaniam",No
1508,2507,Error,Home,Desk,Sankar Rajan,Yes
1509,2508,Iste,Home,Lamp,Suri Ltd,Unknown
1510,2509,Quasi,Home,Lamp,Dubey Chauhan,No
1511,2510,Dolores,Office,Bed,Chakraborty Inc,Unknown
1512,2511,Dolores,Office,Lamp,Sehgal Group,Yes
1513,2512,Adipisci,Office,Bed,Bose Sethi,Unknown
1514,2513,Consequuntur,Kitchen,Unknown,"Rajan, Buch And Vohra",Yes
1515,2514,Asperiores,Home,Table,Vaidya Raj,No
1516,2515,Molestias,Outdoor,Desk,Prabhu Plc,No
1517,2516,Blanditiis,Kitchen,Lamp,Koshy And Sons,No
1518,2517,Nfm,Kitchen,Chair,Morar Karnik,Yes
1519,2518,In,Home,Lamp,Iyengar Bhattacharyya,Unknown
1520,2519,Inventore,Office,Table,Devi Inc,No
1521,2520,Tempore,Home,Table,"Dua, Balan And Tata",No
1522,2521,Unde,Outdoor,Chair,Gulati Mall,No
1523,2522,Quidem,Kitchen,Table,"Pai, Vig And Mander",No
1524,2523,Repellat,Home,Chair,"Bhakta, Oza And Kata",Yes
1525,2524,Earum,Outdoor,Table,"Kamdar, Rai And Khatri",Yes
1526,2525,A,Office,Desk,"Morar, Apte And Gill",No
1527,2526,Nostrum,Office,Chair,Sha Llc,No
1528,2527,Nam,Outdoor,Chair,"Choudhry, Murthy And Sathe",Unknown
1529,2528,Ab,Outdoor,Desk,"Rajagopal, Lad And Apte",Yes
1530,2529,Architecto,Home,Table,"Khalsa, Bedi And Krish",Unknown
1531,2530,Molestiae,Office,Bed,Khanna Tiwari,No
1532,2531,Dolor,Kitchen,Table,Sachdev Inc,Yes
1533,2532,Cmrporis,Kitchen,Desk,Kuruvilla Nayar,Unknown
1534,2533,Aliquam,Unknown,Lamp,Rastogi And Sons,Yes
1535,2534,Nuque,Outdoor,Table,"Kulkarni, Mand And Chanda",No
1536,2535,Error,Kitchen,Sofa,"Bhattacharyya, Basak And Bhatti",Unknown
1537,2536,Alias,Kitchen,Desk,Kari Arya,Unknown
1538,2537,Vitae,Office,Desk,Saha Ltd,No
1539,2538,Placeat,Kitchen,Desk,Shukla Banerjee,No
1540,2539,Sunt,Kitchen,Unknown,Devi Ltd,Yes
1541,2540,Fuga,Outdoor,Desk,"Dua, Patel And Buch",Unknown
1542,2541,Voluptas,Kitchen,Desk,"Nayar, Narang And Nair",Yes
1543,2542,Omnis,Office,Table,"Baria, Din And Kala",Yes
1544,2543,Eveniet,Office,Table,"Chaudhry, Dara And Dara",Yes
1545,2544,Praesentium,Unknown,Desk,Sachdev Group,No
1546,2545,Cum,Office,Sofa,Vyas Venkatesh,No
1547,2546,Dhlore,Home,Table,Dass Inc,No
1548,2547,Quia,Home,Chair,"Chakraborty, Chaudry And Batta",No
1549,2548,Provident,Kitchen,Lamp,"Kade, Dasgupta And Mitra",No
1550,2549,Unde,Kitchen,Table,Sagar Group,No
1551,2550,Impedit,Home,Unknown,"Joshi, Narang And Barman",No
1552,2551,Velit,Unknown,Bed,Chandran Inc,Yes
1553,2552,Eaque,Home,Desk,Kadakia Walia,No
1554,2553,Architecto,Kitchen,Bed,Pandit Plc,Unknown
1555,2554,Itaque,Kitchen,Table,"Nayak, Vohra And Raj",Unknown
1556,2555,Ducimus,Outdoor,Chair,Sarkar Ltd,No
1557,2556,Iste,Home,Bed,Mangal Pau,No
1558,2557,Quaerat,Outdoor,Sofa,"Rout, Salvi And Nagarajan",Yes
1559,2558,Pbrferendis,Outdoor,Sofa,Shere Mahal,Yes
1560,2559,Incidunt,Office,Table,"Vohra, Borah And Kulkarni",Unknown
1561,2560,Velit,Kitchen,Bed,Bali Kant,Unknown
1562,2561,Dicta,Office,Unknown,Golla Nath,Unknown
1563,2562,Odit,Home,Sofa,Sengupta Shah,No
1564,2563,Architecto,Home,Desk,Kari Inc,Yes
1565,2564,In,Unknown,Bed,"Bose, Parmar And Lata",No
1566,2565,Perspiciatis,Home,Bed,Misra Ltd,Unknown
1567,2566,Modi,Kitchen,Unknown,"Seshadri, Amble And Karnik",Yes
1568,2567,Iusto,Office,Table,Ramakrishnan Mammen,No
1569,2568,Fugit,Outdoor,Desk,"Gopal, Borra And Keer",Unknown
1570,2569,Praesentium,Kitchen,Bed,Mallick Group,Yes
1571,2570,Ad,Kitchen,Bed,Deo And Sons,Yes
1572,2571,Repellendus,Home,Bed,Pall Date,Unknown
1573,2572,Vel,Home,Bed,"Batta, Mutti And Kala",No
1574,2573,Omnis,Kitchen,Bed,"Sharma, Kibe And Bhatnagar",Unknown
1575,2574,Architecto,Home,Lamp,Lal Inc,Unknown
1576,2575,Pariatur,Home,Table,Raman Gokhale,No
1577,2576,Omnis,Home,Desk,Setty Kalita,Yes
1578,2577,Error,Office,Desk,Mistry Group,Yes
1579,2578,Minus,Outdoor,Chair,Rattan Raghavan,No
1580,2579,Omnis,Office,Desk,Uppal Varkey,Yes
1581,2580,Repudiandae,Outdoor,Lamp,Chad Padmanabhan,No
1582,2581,Ullam,Home,Table,Thakur Ltd,Unknown
1583,2582,Fugit,Outdoor,Desk,Ben Toor,Unknown
1584,2583,Natus,Kitchen,Chair,"Dyal, Cheema And Varma",Unknown
1585,2584,Ad,Outdoor,Chair,Hegde Krishnamurthy,Yes
1586,2585,Natus,Home,Desk,Sachdeva Group,Unknown
1587,2586,Cspiditate,Kitchen,Desk,Khosla And Sons,Unknown
1588,2587,Laborum,Office,Sofa,"Pall, Maharaj And Iyengar",Unknown
1589,2588,Minus,Kitchen,Table,Suresh Group,Unknown
1590,2589,Consequatur,Outdoor,Bed,Majumdar Inc,Yes
1591,2590,Recusandae,Outdoor,Desk,Pillay Ltd,No
1592,2591,Perferendis,Unknown,Sofa,Pandya Nayak,No
1593,2592,Quod,Unknown,Chair,Nazareth Deo,Yes
1594,2593,Nobis,Office,Table,Rastogi Sen,No
1595,2594,Numquam,Office,Chair,Mutti Soman,Yes
1596,2595,Veniam,Outdoor,Desk,Devi And Sons,Yes
1597,2596,Numquam,Outdoor,Desk,Mody And Sons,No
1598,2597,Quasi,Home,Unknown,"Ramanathan, Basak And Chhabra",Yes
1599,2598,Llboriosam,Home,Sofa,"Soman, Ramachandran And Patil",No
1600,2599,Ullam,Home,Bed,More Peri,Yes
1601,2600,Harum,Home,Bed,Chaudhuri Vala,Unknown
1602,2601,Accusantium,Outdoor,Sofa,"Kulkarni, Sampath And Vohra",Yes
1603,2602,Id,Outdoor,Bed,"Chadha, Dey And Sekhon",Yes
1604,2603,Deserunt,Kitchen,Bed,Bhalla Mallick,Yes
1605,2604,Quae,Office,Sofa,Dar Khosla,Yes
1606,2605,Quas,Home,Chair,Vala Mohanty,Yes
1607,2606,Nemo,Office,Lamp,Batra Chaudhry,No
1608,2607,Molestiae,Outdoor,Table,Vaidya Saini,Yes
1609,2608,Quod,Kitchen,Unknown,Nayar Inc,Unknown
1610,2609,Incidunt,Outdoor,Desk,"Dhawan, Sur And Verma",Unknown
1611,2610,Eaque,Office,Sofa,Sama Rajagopal,Unknown
1612,2611,Fugit,Kitchen,Sofa,Barman Kata,Unknown
1613,2612,Similique,Home,Bed,"Chawla, Keer And Rege",Unknown
1614,2613,Eos,Kitchen,Table,Luthra Dasgupta,Yes
1615,2614,Corporis,Office,Chair,Sarraf Shenoy,Unknown
1616,2615,Inventore,Outdoor,Table,"Barad, Saini And Amble",Unknown
1617,2616,Esse,Home,Bed,Pandya Trivedi,Unknown
1618,2617,Placeat,Home,Desk,Comar Dubey,Yes
1619,2618,Autem,Home,Desk,"Cherian, Zachariah And Yohannan",Yes
1620,2619,Vitae,Kitchen,Bed,Bandi Plc,Yes
1621,2620,Eaque,Outdoor,Chair,Uppal Sangha,No
1622,2621,Quidem,Kitchen,Bed,Saini Sehgal,Unknown
1623,2622,Enim,Home,Lamp,"Dugar, Dutta And Vaidya",Unknown
1624,2623,Fuga,Kitchen,Sofa,"Hari, Mandal And Bava",Unknown
1625,2624,Perferendis,Outdoor,Chair,"Hayer, Puri And Mahal",Yes
1626,2625,Ipsam,Office,Desk,Palan Inc,No
1627,2626,Assumenda,Home,Lamp,"Kunda, Halder And Parekh",No
1628,2627,Cppiditate,Kitchen,Desk,"Dutt, Nair And Panchal",No
1629,2628,At,Home,Sofa,Cheema Llc,Yes
1630,2629,Consequuntur,Kitchen,Bed,"Shankar, Bassi And Krishna",No
1631,2630,Maiores,Outdoor,Sofa,Naidu Ganguly,Yes
1632,2631,A,Outdoor,Unknown,Deshmukh Plc,Unknown
1633,2632,Omnis,Kitchen,Table,Bhargava Llc,Unknown
1634,2633,Illo,Home,Bed,"Korpal, Kaur And Patla",No
1635,2634,Excepturi,Office,Lamp,Mangat Nagarajan,Yes
1636,2635,Expedita,Kitchen,Table,"Sandhu, Pathak And Menon",Unknown
1637,2636,Non,Kitchen,Chair,Mitter Khurana,Unknown
1638,2637,Labore,Office,Sofa,Gaba And Sons,Unknown
1639,2638,Debitis,Outdoor,Lamp,"Pall, Patil And Sandal",Yes
1640,2639,Ftga,Outdoor,Desk,Deep Plc,No
1641,2640,Accusantium,Kitchen,Unknown,Buch And Sons,Yes
1642,2641,Consequuntur,Home,Sofa,Deo Inc,No
1643,2642,Possimus,Office,Bed,Sant Llc,Unknown
1644,2643,Rem,Outdoor,Lamp,Mandal Doshi,No
1645,2644,Iusto,Home,Table,Sabharwal Varghese,Unknown
1646,2645,Enim,Kitchen,Desk,Tandon Inc,No
1647,2646,A,Kitchen,Chair,Mistry Llc,Yes
1648,2647,Eos,Home,Lamp,Hayre Llc,Unknown
1649,2648,Pariatur,Outdoor,Bed,"Minhas, Rajagopalan And Walia",No
1650,2649,Odio,Unknown,Bed,Misra Nagy,Unknown
1651,2650,Quae,Outdoor,Unknown,Oza Gera,Yes
1652,2651,Qbasi,Unknown,Chair,Gopal Sami,No
1653,2652,Maxime,Unknown,Table,Mitter Plc,Yes
1654,2653,Nostrum,Kitchen,Lamp,"Nazareth, Merchant And Raghavan",Yes
1655,2654,Doloremque,Home,Bed,Bora And Sons,Yes
1656,2655,Mollitia,Kitchen,Bed,Hayre Llc,Yes
1657,2656,Error,Home,Lamp,Jain Magar,Yes
1658,2657,Earum,Home,Chair,"Cheema, Khare And Minhas",Unknown
1659,2658,Blanditiis,Home,Sofa,"Sant, Shroff And Panchal",Unknown
1660,2659,Consectetur,Office,Desk,Oza Inc,Yes
1661,2660,Blanditiis,Office,Chair,"Dube, Solanki And Patla",Yes
1662,2661,Quos,Office,Sofa,Kumer Group,Yes
1663,2662,Excepturi,Unknown,Table,Setty Ltd,Unknown
1664,2663,Ea,Kitchen,Sofa,Rai Dube,No
1665,2664,Ipsam,Outdoor,Table,Balan Inc,Yes
1666,2665,Rem,Home,Chair,Sidhu Plc,Yes
1667,2666,Et,Office,Chair,Lad Lad,Yes
1668,2667,Ixsam,Outdoor,Chair,Date Goda,No
1669,2668,Quas,Outdoor,Desk,Upadhyay Plc,Yes
1670,2669,Occaecati,Kitchen,Sofa,Aggarwal Llc,No
1671,2670,Accusantium,Outdoor,Table,Tiwari Biswas,Unknown
1672,2671,Dolorum,Home,Unknown,"Gole, Raj And Narayan",Unknown
1673,2672,Quisquam,Office,Unknown,Kumar Inc,No
1674,2673,Excepturi,Home,Lamp,"Batta, Karpe And Walia",Yes
1675,2674,Elpedita,Office,Desk,"Comar, Dua And Morar",Yes
1676,2675,Minus,Home,Unknown,"Mutti, Manne And Sur",No
1677,2676,Doloribus,Kitchen,Chair,"Munshi, Samra And Mani",No
1678,2677,Veniam,Outdoor,Lamp,Patel Natarajan,Yes
1679,2678,Aliquid,Unknown,Lamp,"Dugal, Sachdev And Ramesh",Yes
1680,2679,Volit,Home,Bed,Buch And Sons,Yes
1681,2680,Nmn,Kitchen,Bed,"Balasubramanian, Rege And Patel",No
1682,2681,Quos,Kitchen,Sofa,Wali Sagar,No
1683,2682,Ikaque,Kitchen,Table,Balay And Sons,Unknown
1684,2683,Libero,Office,Sofa,Koshy Inc,Unknown
1685,2684,Maxime,Home,Lamp,Swaminathan Deshmukh,Unknown
1686,2685,Aqiquam,Home,Lamp,"Kant, Narain And Kanda",Unknown
1687,2686,Commodi,Kitchen,Bed,Khurana Group,No
1688,2687,Illum,Outdoor,Table,Nagi And Sons,Yes
1689,2688,Nulla,Office,Sofa,Das Lata,No
1690,2689,Ipsam,Office,Sofa,Banik Ltd,Yes
1691,2690,Quisquam,Home,Table,"Bava, Parsa And Dalal",Unknown
1692,2691,Ea,Unknown,Sofa,Chauhan More,Yes
1693,2692,Qxae,Home,Sofa,Barad And Sons,Yes
1694,2693,Necessitatibus,Home,Desk,Bose Plc,Yes
1695,2694,Tempore,Kitchen,Chair,"Sunder, Srinivasan And Kunda",Unknown
1696,2695,Quis,Unknown,Desk,Shere Dewan,No
1697,2696,Ea,Kitchen,Chair,"Gour, Sood And Chacko",Yes
1698,2697,Recusandae,Home,Desk,"Dani, Seth And Buch",Unknown
1699,2698,Iure,Outdoor,Chair,"Boase, Kashyap And Wagle",No
1700,2699,Ipsa,Outdoor,Lamp,Chana Sodhi,Yes
1701,2700,Reiciendis,Office,Sofa,Hari Prashad,No
1702,2701,Minus,Unknown,Table,Chakraborty And Sons,Unknown
1703,2702,Njlla,Unknown,Lamp,"Kaul, Sood And Garde",Yes
1704,2703,Id,Outdoor,Bed,Ramanathan Llc,Yes
1705,2704,Ocio,Kitchen,Bed,Merchant Boase,Unknown
1706,2705,Eaque,Home,Desk,"Soman, Raman And Murthy",Yes
1707,2706,Ullam,Kitchen,Sofa,"Tailor, Chaudhari And Mistry",No
1708,2707,Amet,Home,Unknown,"Sangha, Dugar And Sehgal",Yes
1709,2708,Voluptatibus,Kitchen,Desk,"Sachdeva, Raghavan And Deep",Unknown
1710,2709,Voluptate,Unknown,Lamp,"Aurora, Vala And Sarraf",Unknown
1711,2710,Sequi,Home,Table,Edwin Group,No
1712,2711,Accusamus,Home,Table,Babu Plc,Unknown
1713,2712,Omnis,Home,Bed,"Khatri, Atwal And Sangha",No
1714,2713,Quas,Kitchen,Lamp,Dugal Setty,Unknown
1715,2714,Eligendi,Office,Sofa,"Edwin, Nagi And Chowdhury",Unknown
1716,2715,Tenetur,Office,Unknown,Purohit Group,Unknown
1717,2716,Vitae,Outdoor,Bed,Prashad Gupta,Yes
1718,2717,Ed,Outdoor,Lamp,Sibal Kakar,Yes
1719,2718,Ex,Office,Bed,Samra Inc,No
1720,2719,Nobis,Home,Unknown,"Sama, Chaudhuri And Kumer",Unknown
1721,2720,Perferendis,Outdoor,Desk,Jayaraman Venkatesh,No
1722,2721,Suscipit,Outdoor,Table,Tripathi Plc,No
1723,2722,Ex,Unknown,Sofa,Sethi Dutta,Yes
1724,2723,Eligendi,Office,Desk,Soni Shroff,No
1725,2724,Nobis,Kitchen,Chair,"Sharaf, Kashyap And Mody",Yes
1726,2725,Nemo,Outdoor,Desk,Deo Saini,No
1727,2726,Odio,Home,Table,Pandey Bhandari,No
1728,2727,Maiores,Outdoor,Sofa,Talwar Ltd,No
1729,2728,Repellendus,Office,Desk,"Zachariah, Palla And Lall",No
1730,2729,Voniam,Office,Table,"Kapoor, Raghavan And Rout",No
1731,2730,Magni,Office,Sofa,Brar Inc,Yes
1732,2731,Illo,Office,Chair,"Vyas, Tella And Khurana",No
1733,2732,Excepturi,Home,Lamp,Tiwari Rajan,Yes
1734,2733,Adipisci,Home,Desk,Mane Golla,Yes
1735,2734,In,Office,Bed,Sachar Inc,Yes
1736,2735,Iisa,Office,Bed,"Singhal, Baria And Devan",Yes
1737,2736,Eligendi,Kitchen,Sofa,Chakrabarti Sami,Unknown
1738,2737,Cupiditate,Kitchen,Lamp,"Mangat, Ravi And Dugar",Yes
1739,2738,Hic,Home,Bed,Buch Pant,Yes
1740,2739,Nulla,Outdoor,Table,Johal Ltd,Unknown
1741,2740,Natus,Outdoor,Table,"Raghavan, Dube And Magar",Unknown
1742,2741,Error,Kitchen,Desk,Kulkarni Goel,No
1743,2742,Agiquam,Home,Bed,"Bir, Bhakta And Prabhakar",Unknown
1744,2743,Totam,Kitchen,Lamp,Dada Sethi,Unknown
1745,2744,Libero,Kitchen,Bed,Khare Group,No
1746,2745,Dolore,Outdoor,Chair,Nadkarni Llc,Yes
1747,2746,Consequuntur,Home,Sofa,Rama Ltd,Unknown
1748,2747,Elplicabo,Home,Table,"Narula, Patel And Chana",Yes
1749,2748,Eligendi,Office,Bed,Lala Parsa,Unknown
1750,2749,Enim,Home,Desk,Amble Llc,No
1751,2750,Av,Home,Chair,"Dave, Dhaliwal And Karpe",No
1752,2751,Voluptatum,Office,Unknown,"Singhal, Naik And Karnik",Yes
